,ground_truth,prediction
0,13.6791116022,12.360235
1,3.9332239081,12.2228985
2,3.2905479611,15.59725
3,8.8428112257,8.651901
4,4.4325063513,13.800044
5,13.035578754300001,10.2602625
6,2.4774290291,8.198833
7,2.7457843602999996,10.565725
8,2.3230897887,7.4189525
9,11.895802721099999,12.844978
10,16.462849087000002,12.496543
11,0.0497243445,8.898898
12,18.9742923554,13.941371
13,17.6381552118,8.306917
14,7.697273484099999,3.3821836
15,4.9902197108,1.6770711
16,20.1004137353,17.02144
17,16.721797226099998,9.631139
18,16.3880555937,8.189399
19,17.5470785652,6.717128
20,16.9360013477,10.782741
21,12.7059498499,4.610792
22,-73.1384016545,10.281713
23,21.2679035017,10.2977915
24,4.2458790789,7.831306
25,12.0285902424,7.5892725
26,5.514510747899999,9.524987
27,106.007192378,96.50398
28,7.9318775251,10.13644
29,11.757424822699999,16.816652
30,7.0759828056,13.452776
31,32.336231656,24.513853
32,16.2953130836,16.826231
33,12.762759503800002,15.603955
34,20.6278648172,12.247072
35,8.763442761,22.468725
36,24.5517899509,9.258456
37,15.7050804162,12.238045
38,2.5493305703,11.968148
39,4.9157412874,9.168408
40,11.8105759879,12.763747
41,11.1882098652,17.670345
42,6.8775912152,6.142326
43,17.4363297943,13.599272
44,15.859894622899999,7.8987865
45,10.3041819135,8.749562
46,21.7378102867,5.9322658
47,5.0187908405,9.306802
48,8.1541053655,8.481685
49,23.658279230300003,17.283497
50,9.562591922100001,4.3110642
51,23.2541342238,19.33212
52,27.3312274488,8.552505
53,28.1921047119,12.349605
54,8.5169054379,6.2950416
55,28.7151483289,12.751872
56,12.1373778076,8.603296
57,12.4165920546,3.3384645
58,24.178581994,9.694997
59,12.1256517911,12.481622
60,29.6719018896,20.218214
61,10.3250317023,12.570455
62,15.4587203955,20.643133
63,8.0044216366,13.478063
64,1.3946229303,12.072909
65,-4.8831832358,9.987135
66,9.641087937,13.510371
67,1.5419917397999998,5.043522
68,-17.1720236244,0.8133523
69,3.6021401132,9.261717
70,-51.2198803715,-9.960486
71,-1.9575887316999998,8.533036
72,1.3440625253999998,6.8213444
73,1.0669122944,1.4023756
74,9.0264111901,11.876118
75,-3.2639424966000004,3.5171304
76,-7.600734918500001,3.270227
77,-7.794220194099999,2.5515425
78,-0.2963538419,4.2344995
79,-2.5546775303,5.584283
80,12.818050378499999,17.068773
81,0.6173088853,0.9015505
82,-0.0172287476,16.2049
83,-0.9447617693000001,1.8119483
84,-2.3211651128,6.466157
85,-1.4086040537,0.9636978
86,1.2940699051,5.5813556
87,0.0625902461,6.2591796
88,-85.5323370086,-12.203834
89,6.120087825900001,-4.98476
90,1.0604569664,5.499799
91,-9.269693283099999,15.369158
92,-32.47762672,1.8438387
93,6.9779629489,13.16275
94,3.1007864893,13.602935
95,16.1811406649,16.985441
96,-0.642974741,6.1778417
97,23.6353128218,16.71118
98,11.6244475823,17.08884
99,2.5611823623,9.0511055
100,-4.058734724100001,12.067801
101,13.3070317412,13.093693
102,7.5623518449,10.57601
103,14.6529597225,12.374252
104,14.1313265841,18.553974
105,5.6457415135,7.526603
106,11.4775356674,11.499675
107,5.7735801738,10.999869
108,-3.4190334601,7.103328
109,-1.1293194678,7.8976235
110,-0.6579135472,7.550737
111,16.048738448800002,11.438484
112,-3.7588275894,2.5563707
113,3.1183919257,10.43141
114,10.087352387000001,8.311496
115,-2.161574901,11.354017
116,13.7514159942,14.110444
117,16.1911336226,21.394348
118,-7.6628195772000005,4.9357314
119,26.3397184904,17.873323
120,7.514099443099999,4.772945
121,19.6340663344,15.321433
122,7.5106078021,12.265874
123,6.080419515599999,20.785757
124,5.7150175915,13.668497
125,4.6490619262,9.549026
126,-3.3861477696,10.731726
127,11.3098076618,11.007319
128,3.2379701661,3.3867822
129,2.4748805738999997,8.939776
130,-6.469664092,12.158119
131,3.9951033579,10.689724
132,9.4092711387,12.014829
133,11.6717454817,7.04271
134,11.7879102757,8.620753
135,1.5258243687000002,3.6427283
136,3.9596669116000003,9.393634
137,5.6704187490999995,4.7402453
138,2.5090094456,2.1860404
139,10.1818989627,6.1137233
140,-17.0696513722,5.672728
141,7.5476646125,9.524678
142,10.0685293578,7.316584
143,-9.075561375,3.7836356
144,-5.7130638779,13.6867075
145,-6.6911301584,6.28374
146,13.816361900999999,11.491439
147,-11.4257582911,6.199388
148,7.650514826,13.726478
149,17.1235454095,9.2769575
150,7.6667355024,3.8059106
151,1.8205549169,1.9648268
152,4.171316344,13.139943
153,0.32774965,13.0988245
154,14.9688599574,6.271341
155,-6.295088842999999,17.698298
156,4.7905989467,7.45991
157,-23.3265933204,12.816393
158,-2.7044142652999996,6.612302
159,0.08557831390000001,12.0676155
160,9.479898135,6.766742
161,17.4160891211,3.3670454
162,1.5923937068,9.117755
163,-11.576560280299999,-9.206243
164,-16.902331221300003,2.6277697
165,34.403815675,10.91005
166,20.4751536743,2.4747267
167,0.7561512639,7.22092
168,-12.136899241400002,-2.1870084
169,37.5940109457,1.7152944
170,7.3837913848,-0.4776252
171,6.3186633134,5.3216195
172,-26.7657692606,-4.001001
173,6.4171437395,14.207561
174,-2.3067858622,-1.959065
175,8.3267608354,14.144541
176,9.2056138773,-3.262525
177,9.284112586900001,0.44207805
178,-13.904813495,-0.82229155
179,-2.4196845654,8.165206
180,-2.606203184,5.787146
181,19.053671007000002,-10.621387
182,-11.069716674,-4.1669717
183,-13.513874525,3.7578468
184,9.0452549701,14.353621
185,-0.3055330878,2.7170076
186,-2.7797634582,6.0600204
187,-2.5986526115,4.9356623
188,-10.0421377916,6.6059957
189,-21.2515072311,-5.5577607
190,12.776364653699998,24.75181
191,-0.8957326133,13.196832
192,-5.342947201,-0.034236968
193,-2.0976167099,7.8233256
194,-12.5492312719,3.5393815
195,1.9148648841999998,8.802805
196,-7.465815843200001,5.7051234
197,-9.0326898114,21.64377
198,0.3717760651,1.7651923
199,-7.7411165151,6.9632707
200,-2.9583699089,20.012186
201,-2.3698333654,-2.6203165
202,-17.6328025657,3.9208508
203,-0.5152842693,-1.3164146
204,-0.21030865370000001,9.440299
205,-12.781994428900001,-2.1184874
206,-8.7008448807,4.8796487
207,-9.272506953099999,-1.1791337
208,-12.448795695,4.3200793
209,-2.0295021121,9.04795
210,-3.8136005986000003,13.702567
211,-9.9818561934,2.5099957
212,4.3302404097,15.463506
213,-5.9804422418,-7.5850205
214,-16.4207275123,7.42123
215,-4.8279238399,8.526517
216,11.3977278868,18.788748
217,15.352585120999999,30.92734
218,40.284810321799995,51.53536
219,4.7288859776,28.145193
220,27.526456625700003,30.38705
221,7.183678229600001,11.548902
222,5.496575956699999,13.580977
223,4.852935588399999,3.9284558
224,-20.0758746635,3.8902168
225,-15.5912574577,-28.373276
226,4.9378836162,21.301626
227,8.0504219199,11.37152
228,28.2750344092,27.650335
229,13.654204659300001,14.285798
230,25.048611509,24.596582
231,-46.3672179349,-36.90953
232,1.8208274816999999,2.611975
233,4.251314692699999,10.573313
234,21.6849725787,36.99656
235,-0.9232922999,13.149701
236,4.0877463155000004,4.769101
237,-11.547001462999999,14.386605
238,2.4311347935,9.816778
239,-27.18860154,-16.671059
240,4.724399583299999,10.331727
241,0.3358067188,4.5129595
242,13.2083184009,25.299883
243,18.1677754607,20.303637
244,-14.326651762000001,8.175117
245,10.3564870467,9.514598
246,6.7525790552,19.168316
247,-15.687141125799998,-1.2847674
248,-5.0183519054,3.5445178
249,5.3456808814,3.3818362
250,6.293948225299999,4.891957
251,9.756511271299999,-0.75425464
252,31.4801692902,21.286116
253,2.8259530604000003,5.610226
254,-10.7757685161,-3.436996
255,-2.1283200978,4.747808
256,-3.9502019018,-0.6441069
257,6.1587037291,6.8703337
258,16.4381417585,9.034636
259,-1.5576491958,10.147382
260,4.53943087,1.2415571
261,-3.2275192948,6.804106
262,-1.3471402636,16.88928
263,2.227162334,1.2209549
264,2.6464045429,2.5124896
265,9.4093649787,2.7403936
266,3.7801746472000004,10.566683
267,9.1219130241,-0.63393503
268,4.6554840759,5.2752385
269,-13.3775862125,-7.55695
270,27.619921493000003,3.3362408
271,5.2440783182,7.937141
272,18.6252506872,12.511395
273,2.5843505165000002,2.5050726
274,10.1360710728,2.8287187
275,-42.160762029299995,-13.982839
276,9.8456617767,4.2319202
277,14.956160923399999,4.0600047
278,10.211649979199999,12.653064
279,-12.4407141801,-5.198028
280,5.6599348021,4.5838428
281,10.964686779900001,3.37886
282,-30.7940974817,-11.026208
283,21.1187293732,46.080326
284,13.7744314854,6.7479987
285,-3.7401074063,-4.030379
286,3.3455279745,4.5849075
287,-7.2297927664,0.4189816
288,14.4365823542,8.927323
289,4.8801871685,20.283499
290,15.1478223635,13.48764
291,1.5869796044,4.260993
292,14.952312395,7.200948
293,4.9835866355,26.0586
294,3.3725894083999997,-11.651527
295,6.1190343511,3.4509046
296,2.1084578211,2.588212
297,0.7483579046,4.477006
298,3.6288387381000002,-1.9695382
299,10.7460812801,4.9081917
300,-11.631194004700001,-6.7541947
301,14.532812058800001,4.5521417
302,9.3339710429,11.366077
303,9.3807359588,15.896099
304,8.6578608775,1.1681631
305,2.5465486731,7.605148
306,-2.0572465009,-7.6728997
307,12.2272081112,7.1784973
308,6.495242191900001,9.607878
309,5.571742765700001,12.807769
310,10.0811285083,6.1551538
311,0.5067832205,6.942861
312,0.7977767213,0.16923928
313,-4.1643508612,2.2903159
314,-8.4546910618,13.48968
315,-11.1113185883,3.405358
316,-10.6757342169,3.5364456
317,-7.1205905865,6.0820346
318,1.8223588715,7.392546
319,11.2533165018,9.162424
320,-7.2612828564,2.654382
321,-5.7729301036,3.4098902
322,-5.739644362000001,7.2329936
323,-16.1820269027,5.4748116
324,-8.819110719600001,0.13691968
325,-0.6339041499,-7.340428
326,5.995285029700001,5.5704556
327,-9.4534476972,1.6955001
328,3.0903783620999996,1.8033733
329,-12.9239441002,1.3778484
330,-2.9953791417,8.235848
331,-4.9323951393000005,0.5348432
332,-18.0519715014,3.667127
333,-12.614714879500001,-1.7370853
334,-28.3192969289,1.9897201
335,0.5054897604,4.969686
336,-17.8442018209,3.8444116
337,8.724394109,5.437401
338,-7.8565846149,6.4586463
339,-3.6518864110000004,14.676135
340,-0.13680700140000002,8.004021
341,4.5642394164999995,-8.131447
342,1.0447966418999999,-1.5488272
343,12.8545939377,-15.369334
344,-11.1128012421,-15.015952
345,-6.2814972851999995,11.491803
346,1.520443662,1.0937772
347,14.0525607846,-2.1406271
348,-5.2901855003,-11.371425
349,0.6472464552,1.7219429
350,24.5682832335,1.6903124
351,-7.1405469934,-3.5886292
352,9.89044371,-1.4435132
353,9.6066988797,1.8017778
354,8.3008877347,-1.5191989
355,4.3597042336000005,-3.461887
356,-2.4292770985,-22.280577
357,13.4051107423,-8.877621
358,-6.1274816739,-10.690022
359,2.8293013987999998,-10.353429
360,-0.0363220976,-3.6117444
361,-2.8816615442,-8.875598
362,-3.2953851024,-4.744865
363,-0.17654330199999999,-8.498738
364,13.763537321500001,-9.505777
365,22.255819306,-1.4975972
366,-2.4149261315,-7.882714
367,3.1061793411000003,3.9974222
368,22.846651690300003,10.733465
369,2.2653664093,-0.5618835
370,18.616395827799998,8.711012
371,9.802360564299999,-4.5512495
372,14.2345543965,16.00556
373,36.954592011799996,13.581737
374,33.428784156199995,15.087339
375,3.6075318723,6.8704534
376,20.8069962844,20.118288
377,24.114822360599998,15.523973
378,19.732243171900002,10.124785
379,35.5287120123,12.4832535
380,11.9553383751,14.465425
381,33.4028382303,12.650044
