,ground_truth,prediction
0,13.6791116022,16.698086
1,3.9332239081,14.295736
2,3.2905479611,19.486557
3,8.8428112257,13.886719
4,4.4325063513,14.524704
5,13.035578754300001,13.962113
6,2.4774290291,9.794404
7,2.7457843602999996,16.433292
8,2.3230897887,13.422306
9,11.895802721099999,14.481754
10,16.462849087000002,15.859684
11,0.0497243445,12.962477
12,18.9742923554,18.590618
13,17.6381552118,7.891882
14,7.697273484099999,5.302953
15,4.9902197108,4.393243
16,20.1004137353,29.419975
17,16.721797226099998,12.097628
18,16.3880555937,12.384826
19,17.5470785652,8.825113
20,16.9360013477,13.905073
21,12.7059498499,8.441726
22,-73.1384016545,9.642502
23,21.2679035017,13.139272
24,4.2458790789,10.102507
25,12.0285902424,11.137409
26,5.514510747899999,9.481544
27,106.007192378,98.77791
28,7.9318775251,13.427208
29,11.757424822699999,15.875647
30,7.0759828056,16.245342
31,7.3767092383,10.392689
32,0.9119639421,-1.5039005
33,7.160975098,6.647055
34,3.5967980366,5.203746
35,-12.9867067055,-6.155637
36,2.4338958065000003,6.61985
37,-5.2570249896,-6.317687
38,2.9166634421,10.686171
39,5.3722158878999995,-19.520618
40,-3.9460712694,-8.886812
41,2.3305768406,0.86906326
42,-6.3531366592,-4.438092
43,5.799105229299999,6.670127
44,-6.752269383200001,-12.126734
45,-2.6927348531999997,-4.4282904
46,-9.33481084,-10.143287
47,-2.4468045136,4.5516644
48,3.5130376786,-5.3589864
49,-0.9389248489,8.923899
50,0.2845088978,-8.092176
51,5.2461803983,6.7625675
52,-8.0842471839,-4.9078283
53,-80.6389686735,-22.40042
54,2.7036052766000003,-9.282734
55,-9.1881641947,-2.5204976
56,-2.851271236,1.2445698
57,-10.0141809923,-25.617153
58,30.679994412600003,-9.410581
59,-1.3454010106999998,-7.251051
60,14.044519216600001,2.6068301
61,-15.0092845632,-16.404446
62,32.336231656,26.642433
63,16.2953130836,22.112507
64,12.762759503800002,19.466015
65,20.6278648172,20.965971
66,8.763442761,22.802633
67,24.5517899509,11.068026
68,15.7050804162,13.720543
69,2.5493305703,14.4398985
70,4.9157412874,18.462593
71,11.8105759879,11.934946
72,11.1882098652,20.31509
73,6.8775912152,8.405946
74,17.4363297943,15.789358
75,15.859894622899999,11.656338
76,10.3041819135,9.595232
77,21.7378102867,7.096518
78,5.0187908405,15.217211
79,8.1541053655,9.457422
80,23.658279230300003,21.560934
81,9.562591922100001,8.72971
82,23.2541342238,23.342745
83,27.3312274488,15.116017
84,28.1921047119,2.8912115
85,8.5169054379,5.625192
86,28.7151483289,15.535591
87,12.1373778076,11.005457
88,12.4165920546,-0.7314632
89,24.178581994,14.00908
90,12.1256517911,12.835312
91,29.6719018896,19.54735
92,10.3250317023,11.690737
93,-5.508119589400001,-2.5581424
94,-3.8484012734,0.065231204
95,0.369467134,-7.186099
96,-31.946929551100002,-15.551811
97,-3.5185375031,2.3322487
98,0.0498056708,4.4643207
99,-1.6898167611000001,1.4403999
100,-8.735905545,3.6119266
101,-4.394725665899999,3.0734248
102,-1.4276838904,4.005596
103,-4.3433848339,5.1054626
104,-8.3980484627,1.3360143
105,4.8604421398,5.528767
106,0.6313037721,-8.134627
107,10.6562695753,6.537414
108,-15.105676358599998,-9.566584
109,7.0572183288999994,0.8548895
110,-7.7029527708000005,-1.8308407
111,-7.8034975342,-3.349023
112,-0.2102682387,0.04537028
113,11.048340688800002,2.3639932
114,-0.2406381746,0.696127
115,-4.8803976276,-18.362984
116,14.0621636356,-4.157038
117,5.7029550682000005,12.069679
118,-17.2280051562,2.8648515
119,-3.532158377,1.1898886
120,7.5300079477,13.495521
121,3.9324234508,0.009015381
122,22.995655908299998,12.621377
123,-20.6775127639,-7.543988
124,15.4587203955,23.77708
125,8.0044216366,14.629361
126,1.3946229303,15.04203
127,-4.8831832358,10.507301
128,9.641087937,15.951026
129,1.5419917397999998,4.7671432
130,-17.1720236244,-4.1109986
131,3.6021401132,11.40731
132,-51.2198803715,-16.22328
133,-1.9575887316999998,9.49937
134,1.3440625253999998,4.9454374
135,1.0669122944,1.0947456
136,9.0264111901,12.860077
137,-3.2639424966000004,2.0536003
138,-7.600734918500001,-0.157009
139,-7.794220194099999,2.7037556
140,-0.2963538419,5.730891
141,-2.5546775303,5.9833183
142,12.818050378499999,22.465391
143,0.6173088853,0.4731248
144,-0.0172287476,14.997406
145,-0.9447617693000001,1.5878718
146,-2.3211651128,10.949123
147,-1.4086040537,-1.7965449
148,1.2940699051,9.055271
149,0.0625902461,5.1661034
150,-85.5323370086,-31.623142
151,6.120087825900001,-11.875021
152,1.0604569664,1.9823568
153,-9.269693283099999,14.315028
154,-32.47762672,-4.725454
155,-12.365859775399999,7.3873577
156,-4.9413894555,0.43669975
157,7.0115549701,9.959183
158,-11.3738043423,5.188031
159,-21.7614501444,-3.5250864
160,13.240062314300001,9.098484
161,-6.1918228455,4.9761724
